Serilungampalle,17.4836979,78.3158338,40,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""40"",""breezometer_color"":""#FFC500"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""64"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to the respiratory status of your kid(s)"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""Try to minimize long stays outdoors \u0026 Keep tracking the air quality around your area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""500.56""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""21.23""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""11.2""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""89.43""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""34.51""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.61""}}}"
Siddipet,18.1019043,78.852077,39,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""39"",""breezometer_color"":""#FFBF00"",""breezometer_description"":""Low air quality"",""country_aqi"":""55"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""We advise you to limit the amount of time your kids are outside"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""Unless you really have to, our recommendation is to minimize your time outdoors""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""447.42""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""20.98""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""16.5""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""77.27""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""48.24""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""14.12""}}}"
Sirsilla,18.3892197,78.8014505,32,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""32"",""breezometer_color"":""#FF9700"",""breezometer_description"":""Low air quality"",""country_aqi"":""80"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""You don’t want to do your workout in this environment. Find a cleaner area"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""It is a good idea to stay in closed \u0026 air conditioned places"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""603.28""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""32.17""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.4""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""97.7""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""69.46""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""25.85""}}}"
Srikakulam,18.2969747,83.8967813,30,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""30"",""breezometer_color"":""#FF8C00"",""breezometer_description"":""Low air quality"",""country_aqi"":""161"",""country_aqi_prefix"":"""",""country_color"":""#FFFF00"",""country_description"":""Moderate air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""In this condition, it is highly recommended that you minimize your outdoor physical activity"",""health"":""Suffering from respiratory difficulties? Please refrain from physical activity. Keep your prescription medication within reach"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""Unless you really have to, our recommendation is to minimize your time outdoors""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""507.28""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""7.88""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""31.53""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""113.79""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""76.27""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.54""}}}"
Srikalahasti,13.7520171,79.7037255,39,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""39"",""breezometer_color"":""#FFBF00"",""breezometer_description"":""Low air quality"",""country_aqi"":""52"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Think about your children's health. Now is not the time to go outside with them"",""sport"":""You don’t want to do your workout in this environment. Find a cleaner area"",""health"":""Suffering from respiratory difficulties? Please refrain from physical activity. Keep your prescription medication within reach"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""Unless you really have to, our recommendation is to minimize your time outdoors""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""609.42""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""10.97""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""6.66""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""72.82""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""47.96""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.69""}}}"
Suriapet,17.1353148,79.6333674,57,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""57"",""breezometer_color"":""#D3EE11"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""71"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""258.83""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""18.56""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""24.36""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""34.45""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""27.62""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""3.41""}}}"
Tadepalle,16.479932,80.6174393,49,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""49"",""breezometer_color"":""#FFF900"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""61"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""You should look for an alternative area with better air quality to work out"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""The air quality outside isn't the best… try to find a cleaner area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""753.2""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""25.06""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.77""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""68.75""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""24.64""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.52""}}}"
Tadepallegudem,16.8138415,81.521241,51,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""51"",""breezometer_color"":""#F8FC02"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""89"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You can go outside with the kids, but monitor their breathing \u0026 pay attention to notifications"",""sport"":""You want to work out now??!… Only if you have no plan B"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""We're not going to tell you not to go outside, but you should continue tracking the air quality around you"",""outside"":""Try to minimize long stays outdoors \u0026 Keep tracking the air quality around your area""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""917.77""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""11.93""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""17.12""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""63.81""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""31.34""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""3.4""}}}"
Tadpatri,14.9070274,78.0092703,78,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""78"",""breezometer_color"":""#60C134"",""breezometer_description"":""Good air quality"",""country_aqi"":""63"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""No reason to panic, but pay attention to changes in air quality and any signals of breathing problems in your children"",""sport"":""You can exercise outdoors - but make sure to stay alert to our notifications"",""health"":""People with health sensitivities should monitor the air quality in the next few hours"",""inside"":""The amount of pollutants in the air is noticeable, but still there is no danger to health - It is recommended to watch for changes"",""outside"":""It's still OK out there. Just stay alert for notifications about change in air quality""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""181.11""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""3.1""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""25.44""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""19.16""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""13.55""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""1.34""}}}"
Tanuku,16.7571731,81.6799629,52,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""52"",""breezometer_color"":""#F2FA05"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""89"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""You can go outside with the kids, but monitor their breathing \u0026 pay attention to notifications"",""sport"":""You want to work out now??!… Only if you have no plan B"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""You don't have to stay inside, but it's recommended that you keep tracking the air quality"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""908.06""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""11.46""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""17.78""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""60.79""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""28.23""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""2.83""}}}"
Tenali,16.2395313,80.6493396,53,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""53"",""breezometer_color"":""#ECF707"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""People with health sensitivities should be prepared for minor respiratory difficulties"",""inside"":""You don't have to stay inside, but it's recommended that you keep tracking the air quality"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""753.2""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""6.07""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.77""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""59.49""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""19.45""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.52""}}}"
Tirupati,13.6287557,79.4191795,38,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""38"",""breezometer_color"":""#FFBA00"",""breezometer_description"":""Low air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Keep calm and stay indoors. Do it for the kids…"",""sport"":""With this air quality level, you should check the area for cleaner places to engage in outdoor activity"",""health"":""Don't take any chances - keep your prescription medication(s) nearby \u0026 limit your physical activity"",""inside"":""If we were you – we would stay in a closed environment, with the A/C powered on"",""outside"":""In these conditions you should minimize your time outside as much as possible""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""584.75""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""11.86""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""9.8""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""71.91""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""51.11""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.46""}}}"
Tuni,17.355267,82.5429325,29,pm2.5,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""29"",""breezometer_color"":""#FF8500"",""breezometer_description"":""Low air quality"",""country_aqi"":""99"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Keep calm and stay indoors. Do it for the kids…"",""sport"":""You don’t want to do your workout in this environment. Find a cleaner area"",""health"":""Suffering from respiratory difficulties? Please refrain from physical activity. Keep your prescription medication within reach"",""inside"":""C'mon, there's nothing wrong with spending some quality time at home, with the A/C on"",""outside"":""You don't have to stay inside but try to find a cleaner place in the area""},""dominant_pollutant_canonical_name"":""pm25"",""dominant_pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is fine particulate matter (PM2.5)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are fuel burning processes in industry, transportation and indoor heating.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""595.61""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""8.51""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""26.39""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""115.31""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""78.67""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""3.45""}}}"
Vijayawada,16.5061743,80.6480153,53,pm10,"{""datetime"":""2018-11-17T17:00:00"",""country_name"":""India"",""breezometer_aqi"":""53"",""breezometer_color"":""#ECF707"",""breezometer_description"":""Moderate air quality"",""country_aqi"":""54"",""country_aqi_prefix"":"""",""country_color"":""#92D050"",""country_description"":""Satisfactory air quality"",""data_valid"":""true"",""key_valid"":""true"",""random_recommendations"":{""children"":""Pay attention to signs of respiratory distress in small children"",""sport"":""Our recommendation: search for a cleaner area for a physical outdoor activity"",""health"":""There is no real danger for people with health sensitivities. Just keep an eye out for changes in air quality for the next few hours"",""inside"":""There's no need to get worried, but keep tracking air quality in the next few hours"",""outside"":""If you wish to stay outside for a long time, you should try to find a cleaner place nearby""},""dominant_pollutant_canonical_name"":""pm10"",""dominant_pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""dominant_pollutant_text"":{""main"":""The dominant pollutant is inhalable particulate matter (PM10)."",""effects"":""Particles enter the lungs and cause local and systemic inflammation in the respiratory system \u0026 heart, thus cause cardiovascular and respiratory diseases such as asthma and bronchitis."",""causes"":""Main sources are natural dust, smoke and pollen.""},""pollutants"":{""co"":{""pollutant_description"":""Carbon monoxide"",""units"":""ppb"",""concentration"":""753.2""},""nh3"":{""pollutant_description"":""Ammonia"",""units"":""ppb"",""concentration"":""""},""no2"":{""pollutant_description"":""Nitrogen dioxide"",""units"":""ppb"",""concentration"":""6.07""},""o3"":{""pollutant_description"":""Ozone"",""units"":""ppb"",""concentration"":""15.77""},""pm10"":{""pollutant_description"":""Inhalable particulate matter (\u003c10µm)"",""units"":""ug/m3"",""concentration"":""59.49""},""pm25"":{""pollutant_description"":""Fine particulate matter (\u003c2.5µm)"",""units"":""ug/m3"",""concentration"":""19.45""},""so2"":{""pollutant_description"":""Sulfur dioxide"",""units"":""ppb"",""concentration"":""4.52""}}}"
